country,region,name,latitude,longitude
NP,0,Butwal,27.7,83.45
NP,0,Birganj,27,84.8667
HK,0,Hung Fa Ngan,22.2833,113.9833
HK,0,Sheung Wong Yi Au,22.4333,114.1833
HK,0,Sham Tseng,22.3667,114.05
PF,0,Teahupoo,-17.8333,-149.2667
PF,0,Arue,-17.5167,-149.5
PF,0,Mataiea,-17.7667,-149.4167
NZ,0,Urenui,-39,174.3833
NZ,0,Wiri,-36.9833,174.8833
NZ,0,Otane,-39.8833,176.6333
NZ,0,Red Vale,-36.6833,174.7
NZ,0,Kaiwaka,-36.1667,174.45
NZ,0,Kingston,-45.3333,168.7
NZ,0,Athenree,-37.4667,175.9167
NZ,0,Onetangi,-36.7833,175.0833
HK,0,Ha Wo Che,22.3833,114.1833
HK,0,Sai Shan,22.35,114.1167
HK,0,Choi Hung,22.3333,114.2
HK,0,Tin Liu,22.3,113.9833
HK,0,Luk Keng,22.3333,114.0333
HK,0,Kam Shan,22.45,114.15
HK,0,Yuen Tun Ha,22.4333,114.15
HK,0,Fuk Lok Tsuen,22.3833,114.1667
NZ,0,Wallacetown,-46.3333,168.2667
HK,0,Cheung Shue Tau,22.3667,114.1
HK,0,Chuk Un,22.35,114.1833
HK,0,Pa Tau Kwu,22.3167,114.05
HK,0,Tanner Hill Estate,22.2833,114.2
NZ,0,Taupiri,-37.6167,175.1833
NZ,0,Raumati South,-40.95,174.9833
NZ,0,Summit,-41.15,175.2
HK,0,Hoi Pa,22.3667,114.1167
HK,0,Leighton Hill,22.2833,114.1833
HK,0,Jardines Lookout,22.2667,114.1833
HK,0,Ma Lau Tong,22.3167,114.2333
HK,0,Shek Lau Tung,22.4167,114.1667
NZ,0,Tuai,-38.8167,177.1667
NZ,0,Pakuranga,-36.8833,174.9167
NZ,0,Whangaparaoa,-36.6333,174.7667
NZ,0,Ranfurly,-45.1333,170.1
NZ,0,Waipawa,-41.4122,175.5153
NZ,0,Kawakawa,-35.3833,174.0667
NZ,0,Manukau,-35.2333,173.2167
NZ,0,Waikanae,-40.8833,175.0667
NZ,0,Cheviot,-42.8167,173.2667
NZ,0,Dargaville,-35.9333,173.8833
NZ,0,Westmere,-39.9,175
NZ,0,Maraetai,-36.8833,175.05
NZ,0,Milton,-46.1208,169.9694
NZ,0,Tapawera,-41.4,172.8167
NZ,0,Tryphena,-36.3,175.4667
NZ,0,Riwaka,-41.0833,173
NZ,0,Pleasant Point,-44.2667,171.1333
HK,0,Cheung Po,22.4167,114.0667
NZ,0,Miramar,-41.3167,174.8167
NZ,0,Kaponga,-39.4333,174.15
NZ,0,Tangiteroria,-35.8167,174.05
NZ,0,Leigh,-36.2833,174.8167
RS,0,Paracin,43.8608,21.4078
RS,0,Jagodina,43.9814,21.2622
RS,0,Topola,43.8842,21.1881
RS,0,Kosovska Mitrovica,42.8833,20.8667
RS,0,Vojka,44.9397,20.1539
RS,0,Tosin Bunar,44.8281,20.4056
RS,0,Ruma,45.0081,19.8222
RS,0,Progoreoci,44.3333,20.45
RS,0,Bezanija,44.8067,20.3783
RS,0,Rozanci,44.4856,20.3781
RS,0,Ljube Selo,44.2672,20.7025
RS,0,Surcin,44.7931,20.2803
RS,0,Selo Mladenovac,44.4581,20.7025
RS,0,Donji Komren,43.3492,21.8806
FO,0,Streymnes,62.2,-7.0167
RS,0,Ledine,44.8025,20.3483
RS,0,Veliki Crljeni,44.4675,20.2844
RS,0,Vinca,44.2167,20.65
RS,0,Cacak,43.8914,20.3497
RS,0,Uzice,43.8558,19.8411
RS,0,Valjevo,44.2708,19.8842
RS,0,Aleksinac,43.5417,21.7078
ME,0,Donja Kraj,42.3989,18.9242
RS,0,Pristina,42.6667,21.1667
RS,0,Peja,42.66,20.2922
RS,0,Vogacica,42.5586,21.2778
RS,0,Kosovo Polje,42.6394,21.0961
MT,0,Munxar,36.03,14.2333
RS,0,Dobrinci,44.9531,19.9275
RS,0,Krnjesevci,44.8864,20.1353
MT,0,Birzebbugia,35.8258,14.5269
MT,0,Birzebbuga,35.8258,14.5269
MT,0,Bormla,35.8856,14.5275
RS,0,Mladenovac,42.5061,21.9556
RS,0,Stitari,43.4469,21.2239
RS,0,Azanja,44.4331,20.8797
HK,0,Fu Yung Shan,22.3833,114.1167
HK,0,Kun Tong,22.3167,114.2167
HK,0,Fung Yuen,22.4667,114.1833
NZ,0,Westport,-41.75,171.5667
HK,0,So Kwun Wat,22.3833,114
HK,0,Cheung Sha Lan,22.3,114.0167
HK,0,Tai Lin Pai,22.3667,114.1333
HK,0,Cheung Sok,22.3333,114.0167
HK,0,Po Lo Shan,22.4167,114.0833
HK,0,Ha Keng Hau,22.3667,114.1667
HK,0,Siu Lek Yuen,22.3833,114.2167
NZ,0,Leeston,-43.7667,172.3
NZ,0,Edgecumbe,-37.9833,176.8333
NZ,0,Okaihau,-35.3167,173.7833
NZ,0,Maungatapere,-35.75,174.2
NZ,0,Mapua,-41.25,173.1
NZ,0,Patutahi,-38.6167,177.9
NZ,0,Te Atatu,-36.8333,174.65
NZ,0,Murchison,-41.8,172.3333
NZ,0,Methven,-43.6333,171.65
NZ,0,Wainui,-38.6833,178.0833
NZ,0,Clinton,-46.2,169.3667
HK,0,Ko Long,22.2167,114.1
HK,0,Man Hang,22.4,114.1833
HK,0,Kong Pui Tsuen,22.3667,114.2167
HK,0,Sau Mau Ping,22.3167,114.2333
HK,0,Wang Tau Hom,22.35,114.1833
HK,0,A Kung Ngam,22.2833,114.2333
SG,0,Springleaf Park,1.3953,103.8214
NZ,0,Frasertown,-38.9686,177.4006
NZ,0,Himatangi,-40.4,175.3167
NZ,0,Lumsden,-45.7333,168.45
NZ,0,Riverton,-46.35,168.0167
NZ,0,Paengaroa,-37.8167,176.4167
NZ,0,Orewa,-36.5667,174.7
NZ,0,Homai,-37.0167,174.8833
NZ,0,Bell Block,-39.0333,174.15
NZ,0,Takapau,-40.0333,176.35
NZ,0,Ratana,-40.0458,175.175
DZ,1,Alger,36.7631,3.0506
GH,1,Accra,5.55,-0.2167
DZ,1,Algiers,36.7631,3.0506
MA,1,Agadir,30.4,-9.6
KE,1,Nyeri,-0.4167,36.95
SN,1,Dakar,14.6708,-17.4381
SZ,1,Mbabane,-26.3167,31.1333
ML,1,Bamako,12.65,-8
EG,1,Mansoura,31.0431,31.3767
SN,1,Rufisque,14.7161,-17.2736
SN,1,Bargny,14.6939,-17.2336
SN,1,Ouakam,14.7239,-17.4892
SN,1,Hann,14.7211,-17.4369
DZ,1,Cheraga,36.7669,2.9611
GM,1,Banjul,13.4531,-16.5775
EG,1,Damas,30.8053,31.3261
GA,1,Libreville,0.3833,9.45
DE,1,Friolzheim,48.8333,8.8333
CH,1,Zurzach,47.6,8.3
CH,1,Windisch,47.4667,8.2333
CH,1,Aarau,47.3833,8.05
NO,1,Lysaker,59.9,10.6
DE,1,Karlsruhe,49.0047,8.3858
BE,1,Zwijndrecht,51.2167,4.3333
AU,1,Canberra,-35.2833,149.2167
DE,1,Ehingen,48.2833,9.7333
DE,1,Freiburg,48,7.85
IL,1,Aba Hillel,31.6667,34.6
DE,1,Stuttgart,48.7667,9.1833
DE,1,Donzdorf,48.6833,9.8167
EC,1,Progreso,-0.9,-89.55
BB,1,Hastings,13.0667,-59.5833
BB,1,Maxwell Coast,13.0667,-59.55
VE,1,Puerto La Cruz,5.1667,-66.5333
DE,1,Walldorf,49.3064,8.6453
DE,1,Wiesloch,49.2978,8.7014
BE,1,Edegem,51.15,4.45
BE,1,Essen,51.4667,4.4667
QA,1,Doha,25.2867,51.5333
BE,1,Herentals,51.1833,4.8333
LU,1,Esch,49.9114,5.9364
AR,1,San Isidro,-34.4708,-58.5286
ID,1,Kuning,4.1086,97.2417
BE,1,Berchem,51.2,4.4333
BE,1,Puurs,51.0833,4.2833
DE,1,Ludwigsburg,48.9,9.1833
BE,1,Antwerpen,51.2167,4.4167
BE,1,Antwerp,51.2167,4.4167
CH,1,Oberglatt,47.4667,8.5167
CH,1,Otelfingen,47.4667,8.3833
NO,1,Asker,59.8333,10.4333
IL,1,Ashdod,31.7333,34.65
BA,1,Sarajevo,43.85,18.3833
BY,1,Brest,52.1,23.7
DE,1,Kirchheim,48.65,9.45
EE,1,Tallinn,59.4339,24.7281
IT,1,San Giorgio,42.5833,13.5167
DK,1,Aarhus,56.15,10.2167
AE,1,Abu Dhabi,24.4667,54.3667
DE,1,Mannheim,49.4883,8.4647
BE,1,Boom,51.0833,4.3667
CH,1,Baden,47.4667,8.3
DE,1,Ludwigschafen,47.8167,9.0667
BE,1,Hoboken,51.1667,4.35
DK,1,Hasselager,56.1,10.1167
CH,1,Mettmenstetten,47.25,8.4667
DE,1,Pforzheim,48.8833,8.7
DE,1,Baienfurt,47.8167,9.65
DE,1,Baden,48.75,8.25
MO,1,Macau,22.2,113.55
BZ,1,Belize City,17.4833,-88.1833
CL,1,San Antonio,-33.5933,-71.6217
CH,1,Wettingen,47.4667,8.3167
AR,1,Canning,-34.8769,-58.5206
CH,1,Kaiseraugst,47.5333,7.7167
BE,1,Berg,51.2833,5.0667
IL,1,Eilat,29.5611,34.9517
JP,1,Nagoya,35.1667,136.9167
MX,1,Aguascalientes,21.8833,-102.3
BA,1,Velika Kladusa,45.1894,15.8117
DE,1,Heidelberg,49.4167,8.7
NL,1,Assen,53,6.55
DE,1,Zell,48.7,8.0667
DE,1,Weil Am Rhein,47.5833,7.6333
HN,1,La Ceiba,15.7833,-86.8
BZ,1,Ladyville,17.55,-88.1167
IR,1,Maragheh,37.3817,46.2544
AR,1,Mar Del Plata,-38,-57.55
IN,1,Calicut,11.6,92.7333
DK,1,Bryrup,56.0167,9.5167
DE,1,Leimen,49.3511,8.6894
DE,1,Isenburg,48.4167,8.6833
BY,1,Baranovichi,53.1333,26.0333
DE,1,Ingelfingen,49.3006,9.655
CY,1,Paralimni,35.0375,33.9833
BE,1,Schoten,51.25,4.5
AR,1,Quilmes,-34.7203,-58.2694
AR,1,La Plata,-34.9314,-57.9489
AR,1,Villa Gesell,-37.25,-56.9167
AR,1,Munro,-34.5333,-58.55
AR,1,Tres Arroyos,-38.3833,-60.2833
AR,1,Del Viso,-34.45,-58.8
CL,1,Los Andes,-32.8333,-70.6167
CR,1,Alajuela,10.0167,-84.2167
AR,1,Lomas De Zamora,-34.7667,-58.4
AR,1,Pujol,-33.6833,-60.3
AR,1,Villa Sarmiento,-34.7,-58.3833
AR,1,Necochea,-38.55,-58.75
BR,1,Rio Branco,-9.9667,-67.8
AR,1,Azul,-36.7833,-59.85
AR,1,Hilario Ascasubi,-39.3667,-62.65
AR,1,Bordenave,-37.8,-63.05
AR,1,Bariloche,-35.5,-62.2333
AR,1,Pergamino,-33.8925,-60.5725
AR,1,Balcarce,-37.8333,-58.25
AR,1,Drabble,-34.9,-62.7667
AR,1,Bragado,-35.1192,-60.5047
AR,1,General Villegas,-35.0333,-63.0167
AR,1,Chacabuco,-34.6417,-60.4739
AR,1,San Fernando,-34.4442,-58.5775
AR,1,Pellegrini,-36.2667,-63.15
BR,1,Maranguape,-9.1667,-72.2667
AR,1,Alem,-34.5,-61.4
AR,1,Isidro Casanova,-34.7,-58.5833
CL,1,Calera,-32.7833,-71.2167
CL,1,San Felipe,-32.75,-70.7333
CL,1,San Fernando,-32.75,-70.65
AR,1,Campana,-34.1769,-58.9208
AR,1,General Pacheco,-34.4639,-58.6536
AR,1,Marcos Paz,-34.7817,-58.8458
AR,1,Monte Grande,-34.815,-58.4792
AR,1,La Paz,-35.3667,-59.3833
AR,1,Suipacha,-34.7781,-59.6889
AR,1,Libertad,-34.7,-58.6833
AR,1,San Antonio De Padua,-34.6667,-58.7
AR,1,Centenario,-35.8333,-61.4333
AR,1,Punta Alta,-38.8833,-62.0833
AR,1,Trenque Lauquen,-35.9667,-62.7
AR,1,Villa Adelina,-34.5333,-58.55
AR,1,Grand Bourg,-34.4833,-58.7167
AR,1,El Talar,-34.45,-58.65
AR,1,Gobernador Castro,-33.65,-59.8833
AR,1,El Dorado,-34.65,-61.5667
VE,1,Solano,1.9747,-66.9589
PA,1,Camilo,9.15,-82.35
PA,1,Elena,9.5667,-82.7667
AR,1,Olivos,-34.5106,-58.4964
AR,1,San Cayetano,-38.3333,-59.6167
AR,1,Rojas,-34.1953,-60.735
AR,1,General Belgrano,-35.7667,-58.5
AR,1,Miramar,-38.2667,-57.85
AR,1,Dolores,-36.3333,-57.6667
AR,1,Luro,-36.6333,-62.1333
CU,1,Villa,22.7,-83.1333
AR,1,Ayacucho,-37.15,-58.4833
AR,1,Bosch,-37.6333,-58.2333
AR,1,Florida,-34.5167,-58.5
PE,1,Chachapoyas,-6.2167,-77.85
PE,1,Bagua Chica,-5.6347,-78.5306
AR,1,Abasto,-34.9761,-58.0972
AR,1,Santa Teresita,-36.5333,-56.6833
AR,1,Salto,-34.2989,-60.2419
AR,1,Lobos,-35.1853,-59.0947
AR,1,Alsina,-33.9,-59.3833
AR,1,Wilde,-34.7,-58.3167
AR,1,Don Torcuato,-34.5,-58.6333
AR,1,Presidente Derqui,-34.4972,-58.8636
AR,1,Carlos Casares,-35.6264,-61.3603
AR,1,Acassuso,-34.4833,-58.5167
AR,1,Darregueira,-37.7,-63.1667
AR,1,Los Polvorines,-34.5,-58.6833
PY,1,Ciudad Del Este,-25.5167,-54.6167
PY,1,Hernandarias,-25.3667,-54.75
AR,1,San Miguel Del Monte,-35.45,-58.8
AR,1,Pedro Luro,-39.4833,-62.6833
AR,1,Merlo,-34.67,-58.7528
AR,1,Germania,-34.5667,-62.05
AR,1,Todd,-34.0333,-60.1667
AR,1,Puan,-37.55,-62.7167
AR,1,Carlos Tejedor,-35.3833,-62.4167
AR,1,Tigre,-34.4258,-58.5967
AR,1,Rosa,-34.4167,-58.8667
NO,1,Stabekk,59.9075,10.6056
FI,1,Mariehamn,60.1,19.95
DE,1,Lahr,48.35,7.8667
CH,1,Reinach,47.2667,8.1833
DK,1,Hadsten,56.3333,10.05
DE,1,Sindelfingen,48.7,9.0167
BE,1,Kontich,51.1333,4.45
IT,1,Pescara,42.4667,14.2167
DE,1,Waldstetten,48.7667,9.8167
BE,1,Turnhout,51.3167,4.95
IT,1,Villa,42.1333,13.1
NO,1,Skedsmokorset,60.0167,11.0417
DE,1,Freudenstadt,48.4333,8.4167
CH,1,Birmensdorf,47.35,8.4333
DE,1,Gernsbach,48.7667,8.3333
DE,1,Wehingen,48.15,8.8
IT,1,Aquila,42.3667,13.3667
CH,1,Brugg,47.4833,8.2
DK,1,Tranbjerg,56.1,10.15
DK,1,Brabrand,56.15,10.1167
DE,1,Heilbronn,49.1403,9.22
DE,1,Echterdingen,48.6833,9.1667
DK,1,Beder,56.0667,10.2167
DE,1,Ravensburg,47.7833,9.6167
DE,1,Pliezhausen,48.55,9.2167
NL,1,Meppel,52.7,6.2
BA,1,Zenica,44.2014,17.9064
NL,1,Ballast,52.6833,6.7167
CH,1,Rothrist,47.3,7.9
KZ,1,Aktobe,43.9833,78.8
DE,1,Konstanz,47.6667,9.1833
DE,1,Hall,49.1058,9.7342
IT,1,Battaglia,42.7167,13.6333
CH,1,Rheinfelden,47.55,7.7833
DE,1,Stockach,47.85,9.0167
DE,1,Donautal,48.3667,9.9667
CH,1,Altishofen,47.2,7.9667
DE,1,Waldenbuch,48.6333,9.1333
CH,1,Neuenhof,47.45,8.3167
CH,1,Laufenburg,47.5667,8.05
CH,1,Leibstadt,47.5833,8.1833
DE,1,Fellbach,48.8,9.2833
DE,1,Esslingen,48.75,9.3
DE,1,Ispringen,48.9167,8.6667
DE,1,Bad Urach,48.5,9.4
DE,1,Schwieberdingen,48.8833,9.0667
DE,1,Waldshut-Tiengen,47.6167,8.2167
DE,1,Grenzach-Wyhlen,47.55,7.6833
DE,1,Haiterbach,48.5333,8.65
DE,1,Heidenheim,48.6833,10.15
DE,1,Denkendorf,48.6833,9.3167
NO,1,Fornebu,59.9022,10.6292
DE,1,Weil,48.6167,9.0667
DE,1,Horb,48.4333,8.6833
DE,1,Besigheim,48.9833,9.1333
DE,1,Brunnen,47.8333,9.85
DE,1,Reutlingen,48.4833,9.2167
DE,1,Schorndorf,48.8,9.5333
IT,1,Fiume,42.65,13.5
DE,1,Rheinfelden,47.5667,7.8
DE,1,Kornwestheim,48.8667,9.1833
CH,1,Langenthal,47.2167,7.7833
DE,1,Eningen,48.4833,9.25
BE,1,Bornem,51.1,4.2333
DE,1,Bonndorf,47.8167,8.35
DE,1,Aalen,48.8333,10.1
CH,1,Lostorf,47.3833,7.95
DE,1,Neckartenzlingen,48.6,9.2333
BE,1,Mechelen,51.0333,4.4667
CH,1,Olten,47.35,7.9167
DE,1,Neckarsulm,49.1928,9.2261
DE,1,Ostfildern,48.7167,9.2667
DE,1,Buchen,49.5239,9.3231
CH,1,Lenzburg,47.3833,8.1833
DE,1,Metzingen,48.5333,9.2667
DE,1,Ettlingen,48.95,8.4
DE,1,Wangen,47.6667,8.9333
DE,1,Kandern,47.7167,7.6667
DE,1,Schriesheim,49.4778,8.6728
DE,1,Hechingen,48.35,8.9833
DE,1,Schwenningen,48.1,9
DE,1,Bempflingen,48.5667,9.2667
DE,1,Boeblingen,48.6833,9.0167
DE,1,Bruehl,49.3972,8.5336
DE,1,Crailsheim,49.15,10.0833
DE,1,Albstadt,48.25,9.0167
DE,1,Baden-Baden,48.75,8.25
DE,1,Kupfer,49.1772,9.7003
DE,1,Schwanheim,49.4025,8.975
DE,1,Linden,47.7,9.6667
DE,1,Winnenden,48.8833,9.4
DE,1,Achern,48.6333,8.0667
DE,1,Oberlenningen,48.55,9.45
DE,1,Bietigheim,48.9167,8.25
CH,1,Affoltern,47.2833,8.45
DE,1,Rickenbach,47.6167,7.9833
DE,1,Rheinau,48.8667,8.2
DE,1,Ladenburg,49.475,8.6069
DE,1,Blaubeuren,48.4,9.7833
DE,1,Leonberg,48.8,9.0167
DE,1,Asbach,48.65,10.2167
DE,1,Dettingen,48.5333,9.35
DE,1,Wittenberg,47.65,9.6833
DE,1,Bruchsal,49.1281,8.5836
DE,1,Ebersbach,48.7167,9.5333
CH,1,Wohlen,47.3667,8.2833
DE,1,Ochsenhausen,48.0667,9.95
DE,1,Wasser,47.9667,9.1
DE,1,Durchhausen,48.0333,8.6833
DE,1,Malterdingen,48.1667,7.8
NL,1,Emmen,52.7833,6.9
DE,1,Rottweil,48.1667,8.6167
DE,1,Renningen,48.7667,8.9333
CH,1,Stallikon,47.3167,8.4833
DE,1,Geislingen,48.2833,8.8167
DE,1,Kuchen,48.6333,9.8
DE,1,Oberkirch,48.5333,8.0833
DE,1,Schramberg,48.2333,8.3833
DE,1,Laupheim,48.2333,9.8833
CH,1,Suhr,47.3667,8.0833
DE,1,Eislingen,48.7,9.7
DE,1,Eckartsweier,48.5333,7.8667
DE,1,Oberessendorf,47.9833,9.7833
DE,1,Holzgerlingen,48.6333,9.0167
DE,1,Deizisau,48.7167,9.3833
DE,1,Lorch,48.8,9.6833
DE,1,Leingarten,49.1464,9.1169
NL,1,Hoogeveen,52.7333,6.4833
DE,1,Winterbach,48.8,9.4833
DE,1,Wendlingen,48.6833,9.3833
DE,1,Trossingen,48.0667,8.65
DE,1,Scheer,48.0667,9.2833
DE,1,Gaggenau,48.8,8.3333
DE,1,Dossenheim,49.4503,8.6747
CH,1,Zofingen,47.2833,7.9333
DK,1,Risskov,56.1833,10.2333
DK,1,Silkeborg,56.1667,9.5667
CH,1,Frick,47.5,8.0167
AT,1,Hartberg,47.0333,16.1833
DK,1,Skanderborg,56.0333,9.9333
DK,1,Randers,56.4667,10.05
DK,1,Grenaa,56.4167,10.8833
DK,1,Mariager,56.65,10
DE,1,Binau,49.3683,9.0581
NO,1,Kolbotn,59.8114,10.7983
CH,1,Aarburg,47.3167,7.9
DE,1,Oberndorf,48.2833,8.5667
DK,1,Agri,56.2333,10.5333
DE,1,Staufen Im Breisgau,47.8833,7.7333
IT,1,Basciano,42.5833,13.7333
DE,1,Ehningen,48.6667,8.9333
IT,1,Chieti,42.35,14.1667
IT,1,Torre,42.45,13.2167
IT,1,Avezzano,42.0333,13.4167
IT,1,Lanciano,42.2333,14.3833
IT,1,Marignano,42.5333,13.25
IT,1,Corona,42.1,13.3833
DE,1,Wertheim,49.7575,9.5094
IT,1,Camarda,42.3833,13.4833
DE,1,Bad Wurzach,47.9,9.9
DE,1,Weingarten,47.8,9.6333
DE,1,Balingen,48.2833,8.85
BE,1,Geel,51.1667,5
BE,1,Wilrijk,51.1667,4.4
NO,1,Skytta,60,10.9167
DE,1,Erisdorf,48.1167,9.4833
IT,1,Montesilvano,42.4833,14.1333
NL,1,Rogat,52.6833,6.2667
DE,1,Hermaringen,48.6,10.2667
DE,1,Neckarhausen,48.4,8.65
DE,1,Murr,48.9667,9.2667
IT,1,Pago,42.5167,13.2667
IT,1,San Giovanni,42.0833,13.2
DE,1,Umkirch,48.0333,7.7667
DE,1,Albert,47.5833,8.1167
DE,1,Gundelfingen,48.05,7.8667
FI,1,Smedsby,60.2167,20.1667
DE,1,Bad Mergentheim,49.4925,9.7736
DE,1,Waiblingen,48.8333,9.3
IT,1,Isola,42.5,13.6667
DE,1,Philippsburg,49.2358,8.4564
DE,1,Ellwangen,48.9667,10.1333
DE,1,Reich,47.7667,9.75
DE,1,Schiltach,48.2833,8.35
IT,1,Valle,42.3,13.45
IT,1,Sulmona,42.05,13.9167
DE,1,Singen,47.7667,8.8333
RO,1,Alba Iulia,46.0667,23.5833
CH,1,Urdorf,47.3833,8.4167
NL,1,Dwingeloo,52.8333,6.3667
DE,1,Dorf,47.8167,8.0333
DE,1,Gerstetten,48.6333,10.0333
DE,1,Iffezheim,48.8,8.1333
CH,1,Sursee,47.1667,8.1
CH,1,Oberentfelden,47.35,8.0333
IT,1,Cittaducale,42.3833,12.95
NL,1,Witteveen,52.7833,6.3667
DE,1,Stetten,48.2667,9.6833
DE,1,Bitz,48.2333,9.1
DE,1,Herbrechtingen,48.6167,10.1833
DK,1,Odder,55.9667,10.1667
DE,1,Friedrichshafen,47.65,9.4833
DE,1,Lauchringen,47.6167,8.3
KG,1,Bishkek,42.8731,74.6003
CH,1,Niederweningen,47.5167,8.3667
DE,1,Alfdorf,48.85,9.7167
DE,1,Oberderdingen,49.0656,8.8031
DE,1,Weinheim,49.5483,8.6661
DE,1,Kirchzarten,47.9667,7.95
DE,1,Teningen,48.1333,7.8167
DE,1,Stehle,47.6667,7.9833
NL,1,Wijster,52.8167,6.5167
DE,1,Stockdorf,48.1,9.4167
DK,1,Laasby,56.15,9.8167
DK,1,Galten,56.35,10.05
DK,1,Hammel,56.25,9.8667
DE,1,Bretten,49.0392,8.7028
IT,1,Vigliano,42.3333,13.2167
DE,1,Herrenberg,48.6,8.8667
DE,1,Donaueschingen,47.95,8.5
BE,1,Sint-Katelijne-Waver,51.0667,4.5333
IT,1,Trignano,42.5167,13.6667
DK,1,Hinnerup,56.2667,10.0667
IT,1,Teramo,42.65,13.7
AR,1,Boulogne,-34.5,-58.5667
BE,1,Willebroek,51.0667,4.3667
IT,1,Nardi,42.6,13.75
BE,1,Deurne,51.2167,4.4667
BE,1,Duffel,51.1,4.5167
BE,1,Aartselaar,51.1333,4.3833
BE,1,Westmalle,51.3,4.6833
DE,1,Sontheim,48.55,10.2833
DE,1,Eppingen,49.1369,8.9103
CH,1,Oftringen,47.3167,7.9167
LI,1,Balzers,47.0667,9.5
IE,1,Carlow,52.8408,-6.9261
DE,1,Eggenstein,49.0883,8.3883
AT,1,Eisenstadt,47.85,16.5167
DE,1,Frickenhausen,48.6,9.3667
DE,1,Wettenberg,48.0333,9.8333
NO,1,Hemnes,59.7167,11.4667
DE,1,Essingen,48.8,10.0333
IT,1,Altavilla,42.5833,13.5667
DE,1,Schwetzingen,49.3781,8.5819
IT,1,Ortona,42.35,14.4
NO,1,Hvalstad,59.8575,10.4642
NO,1,Skaarer,59.95,11.1667
NO,1,Heggedal,59.7842,10.4419
NO,1,Gardermoen,60.2167,11.1
NO,1,Nesbru,59.8703,10.4914
NO,1,Oppegaard,59.7797,10.7519
DE,1,Rust,48.2667,7.7333
DK,1,Solbjerg,56.05,10.0833
DE,1,Rastatt,48.85,8.2
DE,1,Bissingen,48.5667,10.1667
MY,1,Ulu Tiram,1.6,103.8167
DE,1,Oberkochen,48.7833,10.1
DK,1,Lystrup,56.2333,10.25
DE,1,Schopfheim,47.65,7.8167
CH,1,Merenschwand,47.25,8.3667
DK,1,Sabro,56.2167,10.05
IT,1,San Benedetto,42,13.6167
IT,1,Fontecchio,42.2333,13.6
AU,1,Tuggeranong,-35.4333,149.15
BE,1,Wommelgem,51.2,4.5167
DE,1,Ditzingen,48.8333,9.0667
DE,1,Limbach,49.2333,10.0667
DE,1,Albers,47.9167,9.9333
DE,1,Schollbrunn,49.4361,9.0806
DE,1,Edingen-Neckarhausen,49.4572,8.6064
BE,1,Reet,51.1,4.4167
SK,1,Prievidza,48.7667,18.6333
SK,1,Liptovsky Mikulas,49.0833,19.6167
SK,1,Zvolen,48.5833,19.1333
DE,1,Mohr,47.9833,9.9333
DE,1,Liebenau,47.7167,9.6
DE,1,Eppelheim,49.4025,8.6331
DE,1,Plattenhardt,48.65,9.2
DE,1,Radolfzell,47.7333,8.9667
DE,1,Schwendi,48.1833,9.9667
DE,1,Tuttlingen,47.9833,8.8167
DE,1,Mosbach,49.3539,9.1428
DE,1,Pfullendorf,47.9167,9.25
DE,1,Aspach,48.9667,9.4
DE,1,Rauenberg,49.2697,8.7042
BE,1,Mortsel,51.1667,4.4667
FI,1,Laine,60.2183,19.7603
DE,1,Hemsbach,49.5917,8.6464
DE,1,Dietenhofen,47.85,9.5667
DE,1,Nufringen,48.6167,8.8833
NO,1,Hakadal,60.1,10.8667
CH,1,Hitzkirch,47.2333,8.2667
RO,1,Beta,46.25,23.8167
CH,1,Grosswangen,47.1333,8.05
DE,1,Oberstenfeld,49.0261,9.3208
DE,1,Herrlingen,48.4167,9.9
CH,1,Herzogenbuchsee,47.1833,7.7
ZA,1,Content,-28.2333,24.85
IT,1,Vazia,42.45,12.9333
DK,1,Slet,56.1,10.15
IT,1,San Vito,42.2833,13.2833
DE,1,Meersburg,47.7,9.2667
DE,1,Neckarwestheim,49.0469,9.19
CH,1,Holderbank,47.3333,7.75
BE,1,Balen,51.1667,5.15
DE,1,Obersontheim,49.0567,9.8992
AE,1,Al Ain,24.1917,55.7606
DK,1,Hornslet,56.3167,10.3333
IT,1,San Mauro,42.7,13.8167
DE,1,Markdorf,47.7167,9.4
BE,1,Rumst,51.0833,4.4167
DE,1,Uhingen,48.7,9.5833
DE,1,Zollhof,49.0281,9.9903
DE,1,Hockenheim,49.3228,8.5458
BE,1,Schelle,51.1333,4.3333
NL,1,Eelde,53.1333,6.5667
BE,1,Ekeren,51.2833,4.4167
NL,1,Loon,53.0167,6.6167
DE,1,Filderstadt,48.6667,9.2167
IT,1,Guardiagrele,42.1833,14.2167
BE,1,Westerlo,51.0833,4.9167
IT,1,Tocco Da Casauria,42.2167,13.9
BR,1,Minas Gerais,-8.9667,-72.7833
DE,1,Benningen,48.95,9.25
BE,1,Goor,51.05,4.7167
DE,1,Tamm,48.9167,9.1167
DE,1,Karlsdorf-Neuthard,49.1347,8.5303
DE,1,Brunnthal,49.6833,9.7
BE,1,Olen,51.15,4.85
BE,1,Weert,51.1,4.2
BE,1,Haag,51.1833,5.0667
CH,1,Dielsdorf,47.4833,8.45
BE,1,Arendonk,51.3167,5.0833
CH,1,Koblenz,47.6167,8.2333
BE,1,Lichtaart,51.2333,4.9
BE,1,Ruisbroek,51.0833,4.3333
DK,1,Ebeltoft,56.2,10.6833
DK,1,Gjern,56.2333,9.75
DK,1,Mundelstrup,56.2,10.0667
