country,code,name,latitude,longitude,cities
LR,5,Lofa,0,0,0
LR,6,Maryland,38.903555,-76.896904,0
LR,7,Monrovia,6.300387,-10.79573,0
LR,14,Montserrado,0,0,1
LR,9,Nimba,7.5,-8.583333,0
LR,10,Sino,5.284467,-8.941356,0
LS,10,Berea,-29.2,27.808333,0
LS,11,Butha-Buthe,-28.830807,28.455025,0
LS,12,Leribe,-28.958333,28.108333,0
LS,13,Mafeteng,-29.82243,27.23902,0
LS,14,Maseru,0,0,2
LS,15,Mohales Hoek,-30.158529,27.480089,0
LS,16,Mokhotlong,-29.28936,29.06063,0
LS,17,Qachas Nek,-30.125959,28.702419,0
LS,18,Quthing,-30.411449,27.716221,0
LS,19,Thaba-Tseka,-29.625,28.484013,0
LT,56,Alytaus Apskritis,0,0,9
LT,57,Kauno Apskritis,0,0,19
LT,58,Klaipedos Apskritis,0,0,9
LT,59,Marijampoles Apskritis,0,0,9
LT,60,Panevezio Apskritis,0,0,33
LT,61,Siauliu Apskritis,0,0,11
LT,62,Taurages Apskritis,0,0,9
LT,63,Telsiu Apskritis,0,0,8
LT,64,Utenos Apskritis,0,0,5
LT,65,Vilniaus Apskritis,0,0,15
LU,1,Diekirch,0,0,43
LU,2,Grevenmacher,0,0,24
LU,3,Luxembourg,0,0,129
LV,5,Kurzeme,0,0,7
LV,1,Aizkraukles,0,0,7
LV,2,Aluksnes,0,0,1
LV,3,Balvu,0,0,3
LV,4,Bauskas,0,0,6
LV,6,Daugavpils,0,0,1
LV,8,Dobeles,0,0,6
LV,9,Gulbenes,0,0,4
LV,11,Jelgava,56.648416,23.713941,0
LV,12,Jelgavas,0,0,2
LV,13,Jurmala,56.968154,23.770527,0
LV,15,Kuldigas,0,0,7
LV,18,Limbazu,0,0,4
LV,19,Ludzas,0,0,2
LV,20,Madonas,0,0,5
LV,21,Ogres,0,0,7
LV,22,Preilu,0,0,3
LV,25,Riga,0,0,8
LV,26,Rigas,0,0,20
LV,27,Saldus,0,0,5
LV,28,Talsu,0,0,7
LV,29,Tukuma,0,0,13
LV,30,Valkas,0,0,6
LV,31,Valmieras,0,0,9
LV,32,Ventspils,0,0,1
LY,47,Ajdabiya,30.105851,20.836091,0
LY,3,Al,32.652599,14.27167,0
LY,48,Al Fatih,32.142551,20.883333,0
LY,49,Al Jabal al Akhdar,32.54438,21.680775,0
LY,5,Al Jufrah,28.491796,16.677305,0
LY,50,Al Khums,32.652599,14.27167,0
LY,8,Al Kufrah,24.132549,23.268591,0
LY,51,An Nuqat al Khams,32.775,12.066666,0
LY,13,Ash Shati',27.540315,13.987545,0
LY,52,Awbari,26.679131,12.72949,0
LY,53,Az Zawiyah,31.983333,24.666667,0
LY,54,Banghazi,0,0,2
LY,55,Darnah,32.75735,22.6455,0
LY,56,Ghadamis,30.139495,9.489738,0
LY,57,Gharyan,30.350834,13.1,0
LY,58,Misratah,0,0,1
LY,30,Murzuq,24.844416,15.750545,0
LY,34,Sabha,0,0,1
LY,59,Sawfajjin,31.275,14.833639,0
LY,60,Surt,31.20528,16.588369,0
LY,61,Tarabulus,0,0,1
LY,41,Tarhunah,32.291528,13.568472,0
LY,42,Tubruq,32.087,23.9642,0
LY,62,Yafran,31.675,12.199305,0
LY,45,Zlitan,32.378107,14.583333,0
MA,1,Agadir,0,0,1
MA,2,Al Hoceima,35.249299,-3.937112,0
MA,3,Azilal,31.9669,-6.5662,0
MA,4,Ben Slimane,33.62328,-7.120642,0
MA,5,Beni Mellal,32.350201,-6.358787,0
MA,6,Boulemane,0,0,1
MA,7,Casablanca,0,0,4
MA,8,Chaouen,0,0,2
MA,9,El Jadida,33.255909,-8.50783,0
MA,10,El Kelaa des Srarhna,0,0,1
MA,11,Er Rachidia,31.94474,-4.4006,0
MA,12,Essaouira,0,0,3
MA,13,Fes,0,0,2
MA,14,Figuig,0,0,1
MA,33,Guelmim,0,0,1
MA,34,Ifrane,34.05,-3.766667,0
MA,15,Kenitra,0,0,2
MA,16,Khemisset,0,0,2
MA,17,Khenifra,32.9382,-5.6674,0
MA,18,Khouribga,32.88475,-6.91615,0
MA,35,Laayoune,26.858333,-13.125,0
MA,41,Larache,35.1918,-6.1536,0
MA,19,Marrakech,0,0,13
MA,20,Meknes,0,0,4
MA,21,Nador,0,0,1
MA,22,Ouarzazate,30.9173,-6.919119,0
MA,23,Oujda,0,0,8
MA,24,Rabat-Sale,0,0,4
MA,25,Safi,0,0,2
MA,26,Settat,0,0,1
MA,38,Sidi Kacem,0,0,2
MA,36,Tan-Tan,28.432649,-11.10033,0
MA,27,Tanger,0,0,2
MA,37,Taounate,0,0,1
MA,39,Taroudannt,0,0,1
MA,29,Tata,29.7428,-7.9726,0
MA,30,Taza,34.2234,-4.0069,0
MA,40,Tetouan,0,0,2
MA,32,Tiznit,0,0,1
MC,1,La Condamine,43.734664,7.421143,0
MC,2,Monaco,43.732529,7.418907,0
MC,3,Monte-Carlo,43.740439,7.425577,0
MD,46,Balti,0,0,2
MD,47,Cahul,0,0,0
MD,48,Chisinau,0,0,6
MD,50,Edinet,0,0,2
MD,51,Gagauzia,0,0,2
MD,52,Lapusna,0,0,3
MD,53,Orhei,0,0,1
MD,54,Soroca,0,0,2
MD,49,Stinga Nistrului,0,0,3
MD,55,Tighina,0,0,6
MD,56,Ungheni,0,0,1
MG,5,Antananarivo,0,0,13
MG,1,Antsiranana,-13.96909,49.165152,0
MG,2,Fianarantsoa,0,0,1
MG,3,Mahajanga,0,0,1
MG,4,Toamasina,0,0,2
MG,6,Toliara,-21.930395,45.291124,0
MK,1,Aracinovo,0,0,1
MK,2,Bac,0,0,0
MK,3,Belcista,0,0,0
MK,4,Berovo,41.711871,22.864028,0
MK,5,Bistrica,0,0,0
MK,6,Bitola,0,0,1
MK,7,Blatec,41.839661,22.593161,0
MK,8,Bogdanci,0,0,1
MK,9,Bogomila,41.59623,21.48348,0
MK,10,Bogovinje,0,0,1
MK,11,Bosilovo,0,0,0
MK,12,Brvenica,0,0,0
MK,13,Cair,0,0,0
MK,14,Capari,41.05,21.183333,0
MK,15,Caska,0,0,0
MK,16,Cegrane,41.844662,20.99925,0
MK,17,Centar,0,0,0
MK,18,Centar Zupa,0,0,0
MK,19,Cesinovo,0,0,0
MK,20,Cucer-Sandevo,0,0,0
MK,21,Debar,41.525927,20.536737,0
MK,22,Delcevo,0,0,1
MK,23,Delogozdi,0,0,1
MK,24,Demir Hisar,0,0,1
MK,25,Demir Kapija,41.424385,22.267475,0
MK,26,Dobrusevo,0,0,0
MK,27,Dolna Banjica,0,0,0
MK,28,Dolneni,41.428208,21.454711,0
MK,29,Dorce Petrov,0,0,0
MK,30,Drugovo,41.487342,20.933831,0
MK,31,Dzepciste,0,0,0
MK,32,Gazi Baba,0,0,0
MK,33,Gevgelija,0,0,1
MK,34,Gostivar,0,0,1
MK,35,Gradsko,0,0,1
MK,36,Ilinden,0,0,1
MK,37,Izvor,41.563822,21.685935,0
MK,38,Jegunovce,0,0,1
MK,39,Kamenjane,0,0,1
MK,40,Karbinci,0,0,1
MK,41,Karpos,0,0,1
MK,42,Kavadarci,0,0,1
MK,43,Kicevo,0,0,1
MK,44,Kisela Voda,0,0,0
MK,45,Klecevce,0,0,0
MK,46,Kocani,0,0,1
MK,47,Konce,0,0,0
MK,48,Kondovo,0,0,0
MK,49,Konopiste,0,0,0
MK,50,Kosel,0,0,0
MK,51,Kratovo,42.077669,22.188454,0
MK,52,Kriva Palanka,42.198016,22.333701,0
MK,53,Krivogastani,41.3482,21.34119,0
MK,54,Krusevo,41.378222,21.249313,0
MK,55,Kuklis,0,0,0
MK,56,Kukurecani,0,0,1
MK,57,Kumanovo,0,0,1
MK,58,Labunista,0,0,0
MK,59,Lipkovo,42.147407,21.589199,0
MK,60,Lozovo,0,0,0
MK,61,Lukovo,0,0,0
MK,62,Makedonska Kamenica,0,0,1
MK,63,Makedonski Brod,0,0,1
MK,64,Mavrovi Anovi,0,0,0
MK,65,Meseista,41.243191,20.78484,0
MK,66,Miravci,41.303411,22.431497,0
MK,67,Mogila,41.111762,21.393068,0
MK,68,Murtino,41.419395,22.706132,0
MK,69,Negotino,0,0,1
MK,70,Negotino-Polosko,0,0,0
MK,71,Novaci,41.04707,21.469955,0
MK,72,Novo Selo,41.418178,22.87933,0
MK,73,Oblesevo,41.89201,22.334049,0
MK,74,Ohrid,0,0,1
MK,75,Orasac,0,0,1
MK,76,Orizari,41.925785,22.436979,0
MK,77,Oslomej,0,0,1
MK,78,Pehcevo,41.768509,22.901895,0
MK,79,Petrovec,0,0,1
MK,80,Plasnica,41.462608,21.138651,0
MK,81,Podares,0,0,1
MK,82,Prilep,0,0,1
MK,83,Probistip,0,0,0
MK,84,Radovis,0,0,1
MK,85,Rankovce,42.181734,22.120188,0
MK,86,Resen,0,0,1
MK,87,Rosoman,0,0,1
MK,88,Rostusa,0,0,0
MK,89,Samokov,0,0,2
MK,90,Saraj,0,0,1
MK,91,Sipkovica,0,0,0
MK,92,Sopiste,0,0,1
MK,93,Sopotnica,41.298389,21.16424,0
MK,94,Srbinovo,0,0,0
MK,96,Star Dojran,0,0,1
MK,95,Staravina,41.090305,21.760409,0
MK,97,Staro Nagoricane,0,0,0
MK,98,Stip,0,0,1
MK,99,Struga,0,0,1
MK,A1,Strumica,0,0,1
MK,A2,Studenicani,0,0,1
MK,A3,Suto Orizari,0,0,0
MK,A4,Sveti Nikole,0,0,1
MK,A5,Tearce,42.108794,21.046225,0
MK,A6,Tetovo,0,0,1
MK,A7,Topolcani,0,0,0
MK,A8,Valandovo,0,0,1
MK,A9,Vasilevo,0,0,0
MK,B1,Veles,0,0,1
MK,B2,Velesta,41.24696,20.65213,0
MK,B3,Vevcani,0,0,0
MK,B4,Vinica,41.879848,22.513377,0
MK,B5,Vitoliste,0,0,0
MK,B6,Vranestica,0,0,0
MK,B7,Vrapciste,0,0,0
MK,B8,Vratnica,0,0,1
MK,B9,Vrutok,41.76563,20.824766,0
MK,C1,Zajas,41.593868,20.952858,0
MK,C2,Zelenikovo,0,0,1
MK,C3,Zelino,0,0,1
MK,C4,Zitose,0,0,0
MK,C5,Zletovo,41.981483,22.197522,0
MK,C6,Zrnovci,0,0,1
ML,1,Bamako,0,0,1
ML,9,Gao,16.2668,-0.042694,0
ML,3,Kayes,0,0,1
ML,10,Kidal,18.444309,1.401523,0
ML,7,Koulikoro,12.863795,-7.569686,0
ML,4,Mopti,14.480395,-4.190015,0
ML,5,Segou,13.439598,-6.268461,0
ML,6,Sikasso,11.315983,-5.669683,0
ML,8,Tombouctou,16.77206,-3.007782,0
MM,2,Chin State,0,0,0
MM,3,Irrawaddy,0,0,0
MM,4,Kachin State,0,0,0
MM,5,Karan State,0,0,0
MM,6,Kayah State,0,0,0
MM,7,Magwe,20.1253,94.9318,0
MM,8,Mandalay,21.526697,95.859206,0
MM,13,Mon State,0,0,0
MM,9,Pegu,17.3291,96.4991,0
MM,1,Rakhine State,0,0,0
MM,14,Rangoon,16.867,96.1419,0
MM,10,Sagaing,24.473055,95.52068,0
MM,11,Shan State,0,0,0
MM,12,Tenasserim,12.569545,97.854305,0
MM,17,Yangon,0,0,2
MN,1,Arhangay,48.081193,100.954934,0
MN,3,Bayan-Olgiy,48.202342,89.95168,0
MN,2,Bayanhongor,45.016666,99.325,0
MN,21,Bulgan,48.779655,103.346699,0
MN,5,Darhan,49.90258,106.175003,0
MN,23,Darhan Uul,0,0,0
MN,6,Dornod,48.266506,115.745317,0
MN,7,Dornogovi,44.55355,109.866666,0
MN,8,Dundgovi,45.4,106.365114,0
MN,9,Dzavhan,48.283333,96.492791,0
MN,22,Erdenet,48.988945,104.140419,0
MN,10,Govi-Altay,46.100966,95.908333,0
MN,24,Govi-Sumber,0,0,0
MN,11,Hentiy,47.783333,110.458065,0
MN,12,Hovd,47.337268,92.396063,0
MN,13,Hovsgol,49.975,99.841666,0
MN,14,Omnogovi,43.410993,103.741667,0
MN,25,Orhon,0,0,1
MN,15,Ovorhangay,45.797805,102.917962,0
MN,16,Selenge,49.489476,106.425434,0
MN,17,Suhbaatar,46.3,113.579001,0
MN,18,Tov,47.598993,106.5,0
MN,20,Ulaanbaatar,0,0,1
MN,19,Uvs,49.718135,92.766792,0
MO,1,Ilhas,0,0,3
MO,2,Macau,22.201874,113.544202,0
MR,7,Adrar,20.413935,-12.469033,0
MR,3,Assaba,16.136835,-11.82893,0
MR,5,Brakna,16.642385,-13.833333,0
MR,8,Dakhlet Nouadhibou,20.88364,-17.041511,0
MR,4,Gorgol,15.965265,-13.09689,0
MR,10,Guidimaka,15.383333,-12.133333,0
MR,1,Hodh Ech Chargui,16.491667,-7.092829,0
MR,2,Hodh El Gharbi,16.322221,-9.672034,0
MR,12,Inchiri,19.747311,-14.39091,0
MR,9,Tagant,18.15149,-10.912906,0
MR,11,Tiris Zemmour,24.255131,-9.245411,0
MR,6,Trarza,0,0,1
MS,1,Saint Anthony,0,0,1
MS,2,Saint Georges,0,0,0
MS,3,Saint Peter,0,0,2
MU,21,Agalega Islands,0,0,0
MU,12,Black River,0,0,3
MU,22,Cargados Carajos,0,0,0
MU,13,Flacq,0,0,2
MU,14,Grand Port,0,0,3
MU,15,Moka,0,0,9
MU,16,Pamplemousses,0,0,7
MU,17,Plaines Wilhems,0,0,7
MU,18,Port Louis,0,0,1
MU,19,Riviere du Rempart,0,0,3
MU,23,Rodrigues,0,0,1
MU,20,Savanne,0,0,0
MV,2,Aliff,0,0,0
MV,20,Baa,5.086287,73.002712,0
MV,17,Daalu,0,0,0
MV,14,Faafu,3.162773,72.937028,0
MV,27,Gaafu Aliff,0,0,0
MV,28,Gaafu Daalu,0,0,0
MV,7,Haa Aliff,0,0,0
MV,23,Haa Daalu,0,0,0
MV,26,Kaafu,0,0,1
MV,5,Laamu,1.956545,73.406176,0
MV,3,Laviyani,0,0,0
MV,12,Meemu,2.940104,73.501436,0
MV,29,Naviyani,0,0,0
MV,25,Noonu,5.824573,73.305436,0
MV,13,Raa,5.671056,72.925614,0
MV,1,Seenu,-0.639219,73.158331,0
MV,24,Shaviyani,6.210959,73.104339,0
MV,8,Thaa,2.362182,73.137205,0
MV,4,Waavu,0,0,0
MW,26,Balaka,-14.982065,34.95803,0
MW,24,Blantyre,0,0,2
MW,2,Chikwawa,-16.02433,34.786751,0
MW,3,Chiradzulu,-15.68867,35.11969,0
MW,4,Chitipa,-9.700939,33.27325,0
MW,6,Dedza,-14.383815,34.335994,0
MW,7,Dowa,-13.703316,33.963566,0
MW,8,Karonga,-9.930657,33.937891,0
MW,9,Kasungu,-13.033366,33.484166,0
MW,27,Likoma,-12.067111,34.734153,0
MW,11,Lilongwe,0,0,1
MW,28,Machinga,0,0,0
MW,12,Mangochi,-14.483333,35.266667,0
MW,13,Mchinji,-13.79977,32.881305,0
MW,29,Mulanje,-16.023616,35.49595,0
MW,25,Mwanza,-15.6051,34.527014,0
MW,15,Mzimba,-11.897435,33.597809,0
MW,17,Nkhata Bay,-11.607,34.27942,0
MW,18,Nkhotakota,-12.9691,34.2665,0
MW,19,Nsanje,-16.92071,35.261884,0
MW,16,Ntcheu,-14.7968,34.6251,0
MW,20,Ntchisi,-13.3531,33.9211,0
MW,30,Phalombe,-15.80015,35.646465,0
MW,21,Rumphi,-11.017475,33.814855,0
MW,22,Salima,-13.78197,34.45899,0
MW,5,Thyolo,-16.0643,35.1342,0
MW,23,Zomba,0,0,1
MX,1,Aguascalientes,0,0,4
MX,2,Baja California,0,0,12
MX,3,Baja California Sur,0,0,9
MX,4,Campeche,0,0,7
MX,5,Chiapas,0,0,34
MX,6,Chihuahua,0,0,11
MX,7,Coahuila de Zaragoza,0,0,22
MX,8,Colima,0,0,4
MX,9,Distrito Federal,0,0,31
MX,10,Durango,0,0,9
MX,11,Guanajuato,0,0,44
MX,12,Guerrero,0,0,18
MX,13,Hidalgo,0,0,33
MX,14,Jalisco,0,0,52
MX,15,Mexico,0,0,74
MX,16,Michoacan de Ocampo,0,0,34
MX,17,Morelos,0,0,23
MX,18,Nayarit,0,0,12
MX,19,Nuevo Leon,0,0,20
MX,20,Oaxaca,0,0,34
MX,21,Puebla,0,0,54
MX,22,Queretaro de Arteaga,0,0,10
MX,23,Quintana Roo,0,0,7
MX,24,San Luis Potosi,0,0,11
MX,25,Sinaloa,0,0,22
MX,26,Sonora,0,0,25
MX,27,Tabasco,0,0,20
MX,28,Tamaulipas,0,0,18
MX,29,Tlaxcala,0,0,30
MX,30,Veracruz-Llave,0,0,65
MX,31,Yucatan,0,0,10
MX,32,Zacatecas,0,0,18
MY,1,Johor,0,0,30
MY,2,Kedah,0,0,13
MY,3,Kelantan,0,0,5
MY,15,Labuan,0,0,1
MY,4,Melaka,0,0,11
MY,5,Negeri Sembilan,0,0,27
MY,6,Pahang,0,0,20
MY,7,Perak,0,0,32
MY,8,Perlis,0,0,6
MY,9,Pulau Pinang,0,0,22
MY,16,Sabah,0,0,27
MY,11,Sarawak,0,0,19
MY,12,Selangor,0,0,22
MY,13,Terengganu,0,0,14
MY,14,Wilayah Persekutuan,0,0,7
MZ,1,Cabo Delgado,-12.333612,39.380555,0
MZ,2,Gaza,-23.304747,32.899948,0
MZ,3,Inhambane,-23.87167,35.38688,0
MZ,10,Manica,-20.0749,34.719261,0
MZ,4,Maputo,0,0,1
MZ,6,Nampula,0,0,1
MZ,7,Niassa,0,0,1
MZ,5,Sofala,0,0,2
MZ,8,Tete,0,0,2
MZ,9,Zambezia,0,0,1
NA,1,Bethanien,-26.50238,17.16074,0
NA,3,Boesmanland,0,0,0
NA,28,Caprivi,0,0,0
NA,2,Caprivi Oos,0,0,0
NA,22,Damaraland,0,0,0
NA,29,Erongo,0,0,2
NA,4,Gobabis,-22.505,18.97028,0
NA,5,Grootfontein,-25.016667,16.75,0
NA,30,Hardap,0,0,1
NA,23,Hereroland Oos,0,0,0
NA,24,Hereroland Wes,0,0,0
NA,6,Kaokoland,0,0,0
NA,31,Karas,0,0,0
NA,20,Karasburg,-28,18.716667,0
NA,7,Karibib,-21.938294,15.85231,0
NA,25,Kavango,0,0,0
NA,8,Keetmanshoop,-26.5762,18.1466,0
NA,32,Kunene,0,0,0
NA,9,Luderitz,-26.6762,15.2468,0
NA,10,Maltahohe,-24.84044,16.979435,0
NA,26,Mariental,-24.6247,17.961,0
NA,27,Namaland,0,0,0
NA,33,Ohangwena,-17.467409,15.897137,0
NA,11,Okahandja,-21.977849,16.907895,0
NA,34,Okavango,0,0,0
NA,35,Omaheke,0,0,0
NA,12,Omaruru,-21.42582,15.95642,0
NA,36,Omusati,0,0,0
NA,37,Oshana,0,0,1
NA,38,Oshikoto,0,0,0
NA,13,Otjiwarongo,-18.083333,13.083333,0
NA,39,Otjozondjupa,0,0,0
NA,14,Outjo,-20.105135,16.143895,0
NA,15,Owambo,0,0,0
NA,16,Rehoboth,-23.321605,17.079619,0
NA,17,Swakopmund,-22.6709,14.5686,0
NA,18,Tsumeb,-19.2666,17.7333,0
NA,21,Windhoek,0,0,1
NE,1,Agadez,16.9918,7.985669,0
NE,2,Diffa,13.31166,12.60946,0
NE,3,Dosso,13.04794,3.201155,0
NE,4,Maradi,0,0,1
NE,5,Niamey,13.51405,2.1073,0
NE,6,Tahoua,14.89715,5.264483,0
NE,7,Zinder,13.7986,8.9891,0
NG,45,Abia,0,0,1
NG,11,Abuja Capital Territory,0,0,2
NG,35,Adamawa,0,0,2
NG,21,Akwa Ibom,0,0,2
NG,25,Anambra,0,0,3
NG,46,Bauchi,0,0,1
NG,52,Bayelsa,0,0,0
NG,26,Benue,0,0,1
NG,27,Borno,0,0,1
NG,22,Cross River,0,0,1
NG,36,Delta,0,0,2
NG,53,Ebonyi,0,0,4
NG,37,Edo,0,0,4
NG,54,Ekiti,7.6,5.1,0
NG,47,Enugu,0,0,3
NG,55,Gombe,0,0,1
NG,28,Imo,0,0,1
NG,39,Jigawa,0,0,1
NG,23,Kaduna,0,0,2
NG,29,Kano,0,0,1
NG,24,Katsina,0,0,1
NG,40,Kebbi,12.033333,4.633333,0
NG,41,Kogi,0,0,1
NG,30,Kwara,0,0,1
NG,5,Lagos,0,0,9
NG,56,Nassarawa,0,0,2
NG,31,Niger,0,0,1
NG,16,Ogun,0,0,6
NG,48,Ondo,0,0,1
NG,42,Osun,0,0,2
NG,32,Oyo,0,0,18
NG,49,Plateau,0,0,0
NG,50,Rivers,0,0,2
NG,51,Sokoto,0,0,2
NG,43,Taraba,8.716667,13.15,0
NG,44,Yobe,0,0,0
NG,57,Zamfara,0,0,2
NI,1,Boaco,0,0,2
NI,2,Carazo,0,0,1
NI,3,Chinandega,0,0,1
NI,4,Chontales,12.130165,-85.10038,0
NI,5,Esteli,13.147049,-86.423076,0
NI,6,Granada,0,0,3
NI,7,Jinotega,13.804153,-85.54496,0
NI,8,Leon,0,0,4
NI,9,Madriz,13.427183,-86.418978,0
NI,10,Managua,0,0,3
NI,11,Masaya,0,0,3
NI,12,Matagalpa,0,0,1
NI,13,Nueva Segovia,13.771502,-86.269413,0
NI,14,Rio San Juan,11.294,-84.423649,0
NI,15,Rivas,0,0,2
NI,16,Zelaya,0,0,0
NL,1,Drenthe,0,0,212
NL,12,Dronten,52.523516,5.717889,0
NL,16,Flevoland,0,0,19
NL,2,Friesland,0,0,337
NL,3,Gelderland,0,0,413
NL,4,Groningen,0,0,188
NL,14,Lelystad,52.510007,5.477723,0
NL,5,Limburg,0,0,269
NL,6,Noord-Brabant,0,0,412
NL,7,Noord-Holland,0,0,283
NL,8,Overijssel,52.486132,6.42529,0
NL,9,Utrecht,0,0,106
NL,10,Zeeland,0,0,135
NL,11,Zuid-Holland,0,0,294
NL,13,Zuidelijke IJsselmeerpolders,0,0,0
NO,1,Akershus,0,0,84
NO,2,Aust-Agder,0,0,37
NO,4,Buskerud,0,0,55
NO,5,Finnmark,0,0,40
NO,6,Hedmark,0,0,67
NO,7,Hordaland,0,0,232
NO,8,More og Romsdal,0,0,113
NO,10,Nord-Trondelag,0,0,64
NO,9,Nordland,0,0,87
NO,11,Oppland,0,0,67
NO,12,Oslo,0,0,13
NO,13,Ostfold,0,0,42
NO,14,Rogaland,0,0,94
NO,15,Sogn og Fjordane,0,0,67
NO,16,Sor-Trondelag,0,0,85
NO,17,Telemark,0,0,55
NO,18,Troms,0,0,104
NO,19,Vest-Agder,0,0,54
NO,20,Vestfold,0,0,32
NP,1,Bagmati,27.830105,85.345552,0
NP,2,Bheri,28.497206,81.721542,0
NP,3,Dhawalagiri,28.65681,83.533581,0
NP,4,Gandaki,28.328066,84.316917,0
NP,5,Janakpur,27.369043,85.949856,0
NP,6,Karnali,29.571586,82.472812,0
NP,7,Kosi,27.15545,87.333866,0
NP,8,Lumbini,27.802501,83.561152,0
NP,9,Mahakali,29.386108,80.587177,0
NP,10,Mechi,27.139403,87.83413,0
NP,11,Narayani,27.314321,84.715374,0
NP,12,Rapti,28.337317,82.451027,0
NP,13,Sagarmatha,27.267533,86.653414,0
NP,14,Seti,29.232908,81.159915,0
NR,1,Aiwo,0,0,0
NR,2,Anabar,0,0,0
NR,3,Anetan,0,0,0
NR,4,Anibare,0,0,0
NR,5,Baiti,0,0,0
NR,6,Boe,0,0,0
NR,7,Buada,0,0,0
NR,8,Denigomodu,0,0,0
NR,9,Ewa,0,0,0
NR,10,Ijuw,0,0,0
NR,11,Meneng,0,0,0
NR,12,Nibok,0,0,0
NR,13,Uaboe,0,0,0
NR,14,Yaren,-0.547189,166.911617,0
NZ,1,Akaroa,-43.806031,172.966568,0
NZ,3,Amuri,-43.537445,172.518814,0
NZ,4,Ashburton,-43.902496,171.749326,0
NZ,7,Bay of Islands,-35.181293,174.199209,0
NZ,8,Bruce,-40.75173,175.604404,0
NZ,9,Buller,-41.78452,172.12283,0
NZ,10,Chatham Islands,-44.004282,-176.38372,0
NZ,11,Cheviot,-42.813045,173.273989,0
NZ,12,Clifton,-46.45028,168.367828,0
NZ,13,Clutha,-41.248878,174.788564,0
NZ,14,Cook,-41.301431,174.77384,0
NZ,16,Dannevirke,-40.207508,176.104084,0
NZ,17,Egmont,-39.266982,174.059744,0
NZ,18,Eketahuna,-40.645019,175.703102,0
NZ,19,Ellesmere,-43.663895,172.356444,0
NZ,20,Eltham,-39.429715,174.299222,0
NZ,21,Eyre,-43.379619,172.369483,0
NZ,22,Featherston,-41.117026,175.322651,0
NZ,24,Franklin,-36.851153,174.749257,0
NZ,26,Golden Bay,-40.686377,172.687033,0
NZ,27,Great Barrier Island,-36.199793,175.428669,0
NZ,28,Grey,-36.860581,174.734626,0
NZ,29,Hauraki Plains,-37.337252,175.454916,0
NZ,30,Hawera,-39.593354,174.278291,0
NZ,31,Hawke's Bay,-39.505076,177.030104,0
NZ,32,Heathcote,-43.577533,172.707428,0
NZ,D9,Hikurangi,-35.598386,174.286615,0
NZ,33,Hobson,-36.849814,174.760834,0
NZ,34,Hokianga,-35.935355,173.861988,0
NZ,35,Horowhenua,-40.607551,175.253554,0
NZ,D4,Hurunui,-42.880287,172.7509,0
NZ,36,Hutt,-43.524026,171.62063,0
NZ,37,Inangahua,-41.859783,171.949586,0
NZ,38,Inglewood,-39.155985,174.20723,0
NZ,39,Kaikoura,-42.402306,173.680563,0
NZ,40,Kairanga,-40.348207,175.531938,0
NZ,41,Kiwitea,-40.108114,175.721985,0
NZ,43,Lake,-46.013211,170.080408,0
NZ,45,Mackenzie,-44.257969,170.094554,0
NZ,46,Malvern,-45.846128,170.506364,0
NZ,E1,Manaia,-39.550919,174.124862,0
NZ,47,Manawatu,-39.504299,175.645004,0
NZ,48,Mangonui,-34.992104,173.531193,0
NZ,49,Maniototo,-45.1975,170.028363,0
NZ,50,Marlborough,-41.688202,173.516998,0
NZ,51,Masterton,-40.948949,175.660764,0
NZ,52,Matamata,-37.809565,175.773252,0
NZ,53,Mount Herbert,-43.689447,172.741565,0
NZ,54,Ohinemuri,-37.371702,175.675373,0
NZ,55,Opotiki,-38.004206,177.287115,0
NZ,56,Oroua,-40.332362,175.411409,0
NZ,57,Otamatea,-39.906905,175.021554,0
NZ,58,Otorohanga,-38.184058,175.212606,0
NZ,59,Oxford,-43.299089,172.184525,0
NZ,60,Pahiatua,-40.453381,175.840662,0
NZ,61,Paparua,-43.518313,172.448371,0
NZ,63,Patea,-39.757187,174.47666,0
NZ,65,Piako,-37.678821,175.394655,0
NZ,66,Pohangina,-40.172709,175.793708,0
NZ,67,Raglan,-37.802571,174.872606,0
NZ,68,Rangiora,-43.304038,172.59056,0
NZ,69,Rangitikei,-40.345488,175.602947,0
NZ,70,Rodney,-42.527041,172.703428,0
NZ,71,Rotorua,-38.139826,176.247073,0
NZ,E2,Runanga,-42.400668,171.251443,0
NZ,E3,Saint Kilda,-45.904729,170.503053,0
NZ,D5,Silverpeaks,-45.728374,170.463893,0
NZ,72,Southland,-45.465301,167.925995,0
NZ,73,Stewart Island,-47,167.866667,0
NZ,74,Stratford,-39.337746,174.284045,0
NZ,D6,Strathallan,-45.888365,170.50409,0
NZ,76,Taranaki,-39.300201,174.371994,0
NZ,77,Taumarunui,-38.883033,175.262876,0
NZ,78,Taupo,-38.686594,176.069694,0
NZ,79,Tauranga,0,0,0
NZ,E4,Thames-Coromandel,-36.959957,175.613249,0
NZ,81,Tuapeka,-45.936123,169.551691,0
NZ,82,Vincent,-36.900084,174.922168,0
NZ,83,Waiapu,-38.00997,178.272191,0
NZ,D8,Waiheke,-36.79504,175.097165,0
NZ,84,Waihemo,-45.324555,170.569918,0
NZ,85,Waikato,-40.621122,172.678871,0
NZ,86,Waikohu,-38.391125,177.719561,0
NZ,88,Waimairi,-43.480428,172.719679,0
NZ,89,Waimarino,-37.044409,174.870204,0
NZ,90,Waimate,-44.734039,171.046498,0
